,model,graph,n,p,pr,eps,gam,max_it,avg_nit,std_nit,nruns,avg_ncluster_01,std_ncluster_01,avg_ncluster_001,std_ncluster_001,avg_ncluster_00001,std_ncluster_00001,avg_mean_opinion,avg_std_opinions,avg_median_opinion,10B_avg_entr,10B_std_entr,10B_avg_norm_entr
86,triangles rewiring,er,250,0.1,0.5,0.4,0.4,100000,23.03333333333333,2.3591429705627327,30,1.0,0.0,1.0,0.0,1.0,0.0,0.4962034896761737,1.1522193261711809e-06,0.4962035153919222,0.0,0.0,0.0
87,triangles rewiring,er,250,0.1,0.5,0.4,0.8,100000,3399.133333333333,17938.209406614573,30,1.0105725324903407,0.05693482988926889,1.0105725324903407,0.05693482988926889,1.0105725324903407,0.05693482988926889,0.4958742948625163,0.005175519469104107,0.4937864557744713,0.013498782835464618,0.07269317026469536,0.005959607394408848
88,triangles rewiring,er,250,0.1,0.5,0.4,1.2,100000,2767.366666666667,13551.409642501729,30,1.0008031998967777,0.0024095996903325872,1.0010709331957033,0.002730354631322887,1.0010709331957033,0.002730354631322887,0.5049061087853002,0.0024014901813534896,0.5048821362436928,0.0026077832983397537,0.007823349895019264,0.0011513159976891034
89,triangles rewiring,er,250,0.1,0.5,0.4,1.6,100000,189.5,172.88372778643262,30,1.0018827687307172,0.004982893166265418,1.0018827687307172,0.004982893166265418,1.0018827687307172,0.004982893166265418,0.5007714920998788,0.004172175580457884,0.5005577180249368,0.005898379858763849,0.015223956797123225,0.002604088727834649
90,triangles rewiring,ba,250,5.0,0.0,0.2,0.0,100000,3442.066666666666,17930.421076917173,30,1.2451141687921854,0.10200380497582884,1.2489736497703376,0.10489773962316704,1.249764546508621,0.10551152801290152,0.4583147848142801,0.13955468134666302,0.4500948361849391,0.48562104187953153,0.14215107272253805,0.21439790441418505
91,triangles rewiring,ba,250,5.0,0.0,0.2,0.4,100000,37625.46666666667,47478.834001923664,30,1.4872143664796298,0.11966762182973445,1.5014495399603214,0.12377290771975835,1.5080762680516948,0.12718444681537674,0.4716374896259971,0.18105631169137024,0.4576956344695279,0.6656739951587968,0.09321839857123812,0.2938898797150327
92,triangles rewiring,ba,250,5.0,0.0,0.2,0.8,100000,52870.56666666666,38671.76232574472,30,1.7706162314627782,0.2375635650666527,1.7872522091849912,0.2428505269540465,1.8021227104745456,0.24616484982725834,0.5304076977273648,0.2195431303823754,0.550686221936078,0.7867960584956722,0.11631192579769083,0.34736432649197097
93,triangles rewiring,ba,250,5.0,0.0,0.2,1.2,100000,98609.36666666668,7483.40452148768,30,2.4402824406030925,0.3274664277339859,2.5123616512382694,0.3448015011213091,2.5569303106725125,0.3797676033799413,0.5057991026246982,0.2552430599777835,0.4960904831595568,1.0504569357766262,0.13002960256026566,0.4637685484883176
94,triangles rewiring,ba,250,5.0,0.0,0.2,1.6,100000,96743.6,17530.865513145665,30,3.7232190110361487,0.518525285556936,5.0378712667128935,0.9288384308134428,5.2897308815376505,1.0198657300649543,0.5072194779749426,0.2603909904497601,0.5115439755137723,1.7128919301286376,0.0910025749742298,0.7562284345962305
95,triangles rewiring,ba,250,5.0,0.0,0.3,0.0,100000,267.96666666666664,403.73543179771684,30,1.2060855253062055,0.22065421618084846,1.2202400733422327,0.2470730423979839,1.2232423316193983,0.25264992150946675,0.5159025951830395,0.10917453077847104,0.525602868844217,0.31000415441720897,0.21039016602795244,0.13686441759092655
96,triangles rewiring,ba,250,5.0,0.0,0.3,0.4,100000,952.1666666666664,1837.4157955007227,30,1.2808855186199668,0.2544647503475577,1.2863231951178389,0.25879543449671416,1.2936965243853673,0.2671307405335739,0.4959216658852688,0.11994677319949322,0.5021152721332575,0.3337318996114226,0.2296050075359501,0.14734003212859959
97,triangles rewiring,ba,250,5.0,0.0,0.3,0.8,100000,38268.9,40757.15071195074,30,1.5217582473887294,0.30704389130828696,1.5303168976422767,0.30818555959922034,1.532658729877339,0.3091687291600153,0.5128086819706543,0.1715649832808073,0.5311148466739025,0.5248168985790388,0.19063823537273952,0.23170256960243224
